Frame #: 65, Time: 2192.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (387, 561, 634, 630), Centroids: (704.0, 876.0)
Frame #: 65, Time: 2192.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (601, 0, 1283, 719), Centroids: (1242.5, 359.5)
Frame #: 65, Time: 2192.1333333333337, Tracker ID: 9, Class: knife,  Coordinates: (95, 520, 373, 592), Centroids: (281.5, 816.0)
Frame #: 65, Time: 2192.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (387, 561, 634, 630), Centroids: (704.0, 876.0)
Frame #: 65, Time: 2192.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (601, 0, 1283, 719), Centroids: (1242.5, 359.5)
Frame #: 65, Time: 2192.1333333333337, Tracker ID: 9, Class: knife,  Coordinates: (95, 520, 373, 592), Centroids: (281.5, 816.0)
Frame #: 65, Time: 2192.1333333333337, Tracker ID: 15, Class: knife,  Coordinates: (359, 534, 682, 634), Centroids: (700.0, 851.0)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (381, 557, 640, 630), Centroids: (701.0, 872.0)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (381, 557, 640, 630), Centroids: (701.0, 872.0)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (603, 0, 1284, 719), Centroids: (1245.0, 359.5)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (381, 557, 640, 630), Centroids: (701.0, 872.0)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (603, 0, 1284, 719), Centroids: (1245.0, 359.5)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 9, Class: knife,  Coordinates: (95, 520, 373, 592), Centroids: (281.5, 816.0)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (381, 557, 640, 630), Centroids: (701.0, 872.0)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (603, 0, 1284, 719), Centroids: (1245.0, 359.5)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 9, Class: knife,  Coordinates: (95, 520, 373, 592), Centroids: (281.5, 816.0)
Frame #: 66, Time: 2224.0333333333333, Tracker ID: 15, Class: knife,  Coordinates: (359, 533, 689, 635), Centroids: (703.5, 850.5)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (384, 559, 637, 630), Centroids: (702.5, 874.0)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (384, 559, 637, 630), Centroids: (702.5, 874.0)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (602, 0, 1282, 719), Centroids: (1243.0, 359.5)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (384, 559, 637, 630), Centroids: (702.5, 874.0)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (602, 0, 1282, 719), Centroids: (1243.0, 359.5)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 9, Class: knife,  Coordinates: (92, 520, 376, 593), Centroids: (280.0, 816.5)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (384, 559, 637, 630), Centroids: (702.5, 874.0)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (602, 0, 1282, 719), Centroids: (1243.0, 359.5)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 9, Class: knife,  Coordinates: (92, 520, 376, 593), Centroids: (280.0, 816.5)
Frame #: 67, Time: 2256.0333333333333, Tracker ID: 15, Class: knife,  Coordinates: (356, 532, 693, 636), Centroids: (702.5, 850.0)
Frame #: 68, Time: 2288.1, Tracker ID: 1, Class: spoon,  Coordinates: (388, 561, 635, 630), Centroids: (705.5, 876.0)
Frame #: 68, Time: 2288.1, Tracker ID: 1, Class: spoon,  Coordinates: (388, 561, 635, 630), Centroids: (705.5, 876.0)
Frame #: 68, Time: 2288.1, Tracker ID: 2, Class: person,  Coordinates: (600, 0, 1280, 719), Centroids: (1240.0, 359.5)
Frame #: 68, Time: 2288.1, Tracker ID: 1, Class: spoon,  Coordinates: (388, 561, 635, 630), Centroids: (705.5, 876.0)
Frame #: 68, Time: 2288.1, Tracker ID: 2, Class: person,  Coordinates: (600, 0, 1280, 719), Centroids: (1240.0, 359.5)
Frame #: 68, Time: 2288.1, Tracker ID: 9, Class: knife,  Coordinates: (93, 520, 376, 593), Centroids: (281.0, 816.5)
Frame #: 68, Time: 2288.1, Tracker ID: 1, Class: spoon,  Coordinates: (388, 561, 635, 630), Centroids: (705.5, 876.0)
Frame #: 68, Time: 2288.1, Tracker ID: 2, Class: person,  Coordinates: (600, 0, 1280, 719), Centroids: (1240.0, 359.5)
Frame #: 68, Time: 2288.1, Tracker ID: 9, Class: knife,  Coordinates: (93, 520, 376, 593), Centroids: (281.0, 816.5)
Frame #: 68, Time: 2288.1, Tracker ID: 15, Class: knife,  Coordinates: (363, 530, 700, 634), Centroids: (713.0, 847.0)
Frame #: 69, Time: 2320.1, Tracker ID: 1, Class: spoon,  Coordinates: (385, 562, 633, 632), Centroids: (701.5, 878.0)
Frame #: 69, Time: 2320.1, Tracker ID: 1, Class: spoon,  Coordinates: (385, 562, 633, 632), Centroids: (701.5, 878.0)
Frame #: 69, Time: 2320.1, Tracker ID: 2, Class: person,  Coordinates: (602, 1, 1277, 718), Centroids: (1240.5, 360.0)
Frame #: 69, Time: 2320.1, Tracker ID: 1, Class: spoon,  Coordinates: (385, 562, 633, 632), Centroids: (701.5, 878.0)
Frame #: 69, Time: 2320.1, Tracker ID: 2, Class: person,  Coordinates: (602, 1, 1277, 718), Centroids: (1240.5, 360.0)
Frame #: 69, Time: 2320.1, Tracker ID: 9, Class: knife,  Coordinates: (94, 520, 377, 593), Centroids: (282.5, 816.5)
Frame #: 69, Time: 2320.1, Tracker ID: 1, Class: spoon,  Coordinates: (385, 562, 633, 632), Centroids: (701.5, 878.0)
Frame #: 69, Time: 2320.1, Tracker ID: 2, Class: person,  Coordinates: (602, 1, 1277, 718), Centroids: (1240.5, 360.0)
Frame #: 69, Time: 2320.1, Tracker ID: 9, Class: knife,  Coordinates: (94, 520, 377, 593), Centroids: (282.5, 816.5)
Frame #: 69, Time: 2320.1, Tracker ID: 14, Class: dining table,  Coordinates: (8, 512, 931, 720), Centroids: (473.5, 872.0)
Frame #: 69, Time: 2320.1, Tracker ID: 1, Class: spoon,  Coordinates: (385, 562, 633, 632), Centroids: (701.5, 878.0)
Frame #: 69, Time: 2320.1, Tracker ID: 2, Class: person,  Coordinates: (602, 1, 1277, 718), Centroids: (1240.5, 360.0)
Frame #: 69, Time: 2320.1, Tracker ID: 9, Class: knife,  Coordinates: (94, 520, 377, 593), Centroids: (282.5, 816.5)
Frame #: 69, Time: 2320.1, Tracker ID: 14, Class: dining table,  Coordinates: (8, 512, 931, 720), Centroids: (473.5, 872.0)
Frame #: 69, Time: 2320.1, Tracker ID: 15, Class: knife,  Coordinates: (352, 527, 719, 640), Centroids: (711.5, 847.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 1, Class: spoon,  Coordinates: (383, 561, 637, 632), Centroids: (701.5, 877.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 1, Class: spoon,  Coordinates: (383, 561, 637, 632), Centroids: (701.5, 877.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 2, Class: person,  Coordinates: (599, 0, 1276, 719), Centroids: (1237.0, 359.5)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 1, Class: spoon,  Coordinates: (383, 561, 637, 632), Centroids: (701.5, 877.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 2, Class: person,  Coordinates: (599, 0, 1276, 719), Centroids: (1237.0, 359.5)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 9, Class: knife,  Coordinates: (95, 519, 376, 592), Centroids: (283.0, 815.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 1, Class: spoon,  Coordinates: (383, 561, 637, 632), Centroids: (701.5, 877.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 2, Class: person,  Coordinates: (599, 0, 1276, 719), Centroids: (1237.0, 359.5)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 9, Class: knife,  Coordinates: (95, 519, 376, 592), Centroids: (283.0, 815.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 14, Class: dining table,  Coordinates: (8, 512, 931, 720), Centroids: (473.5, 872.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 1, Class: spoon,  Coordinates: (383, 561, 637, 632), Centroids: (701.5, 877.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 2, Class: person,  Coordinates: (599, 0, 1276, 719), Centroids: (1237.0, 359.5)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 9, Class: knife,  Coordinates: (95, 519, 376, 592), Centroids: (283.0, 815.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 14, Class: dining table,  Coordinates: (8, 512, 931, 720), Centroids: (473.5, 872.0)
Frame #: 70, Time: 2352.0000000000005, Tracker ID: 15, Class: knife,  Coordinates: (353, 528, 710, 639), Centroids: (708.0, 847.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (381, 558, 641, 631), Centroids: (701.5, 873.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (381, 558, 641, 631), Centroids: (701.5, 873.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (602, 0, 1280, 719), Centroids: (1242.0, 359.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (381, 558, 641, 631), Centroids: (701.5, 873.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (602, 0, 1280, 719), Centroids: (1242.0, 359.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 9, Class: knife,  Coordinates: (94, 519, 376, 592), Centroids: (282.0, 815.0)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (381, 558, 641, 631), Centroids: (701.5, 873.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (602, 0, 1280, 719), Centroids: (1242.0, 359.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 9, Class: knife,  Coordinates: (94, 519, 376, 592), Centroids: (282.0, 815.0)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 13, Class: spoon,  Coordinates: (366, 526, 670, 635), Centroids: (701.0, 843.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (381, 558, 641, 631), Centroids: (701.5, 873.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (602, 0, 1280, 719), Centroids: (1242.0, 359.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 9, Class: knife,  Coordinates: (94, 519, 376, 592), Centroids: (282.0, 815.0)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 13, Class: spoon,  Coordinates: (366, 526, 670, 635), Centroids: (701.0, 843.5)
Frame #: 71, Time: 2384.1333333333337, Tracker ID: 15, Class: knife,  Coordinates: (352, 527, 713, 640), Centroids: (708.5, 847.0)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 1, Class: spoon,  Coordinates: (344, 532, 702, 635), Centroids: (695.0, 849.5)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 1, Class: spoon,  Coordinates: (344, 532, 702, 635), Centroids: (695.0, 849.5)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 2, Class: person,  Coordinates: (603, 0, 1280, 719), Centroids: (1243.0, 359.5)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 1, Class: spoon,  Coordinates: (344, 532, 702, 635), Centroids: (695.0, 849.5)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 2, Class: person,  Coordinates: (603, 0, 1280, 719), Centroids: (1243.0, 359.5)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 9, Class: knife,  Coordinates: (96, 520, 374, 592), Centroids: (283.0, 816.0)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 1, Class: spoon,  Coordinates: (344, 532, 702, 635), Centroids: (695.0, 849.5)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 2, Class: person,  Coordinates: (603, 0, 1280, 719), Centroids: (1243.0, 359.5)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 9, Class: knife,  Coordinates: (96, 520, 374, 592), Centroids: (283.0, 816.0)
Frame #: 72, Time: 2416.133333333333, Tracker ID: 13, Class: spoon,  Coordinates: (373, 523, 675, 632), Centroids: (710.5, 839.0)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 1, Class: spoon,  Coordinates: (339, 530, 709, 635), Centroids: (693.5, 847.5)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 1, Class: spoon,  Coordinates: (339, 530, 709, 635), Centroids: (693.5, 847.5)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 2, Class: person,  Coordinates: (605, 0, 1281, 719), Centroids: (1245.5, 359.5)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 1, Class: spoon,  Coordinates: (339, 530, 709, 635), Centroids: (693.5, 847.5)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 2, Class: person,  Coordinates: (605, 0, 1281, 719), Centroids: (1245.5, 359.5)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 9, Class: knife,  Coordinates: (95, 520, 372, 592), Centroids: (281.0, 816.0)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 1, Class: spoon,  Coordinates: (339, 530, 709, 635), Centroids: (693.5, 847.5)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 2, Class: person,  Coordinates: (605, 0, 1281, 719), Centroids: (1245.5, 359.5)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 9, Class: knife,  Coordinates: (95, 520, 372, 592), Centroids: (281.0, 816.0)
Frame #: 73, Time: 2448.2666666666664, Tracker ID: 13, Class: spoon,  Coordinates: (371, 520, 685, 632), Centroids: (713.5, 836.0)
Frame #: 74, Time: 2496.0, Tracker ID: 1, Class: spoon,  Coordinates: (345, 527, 708, 632), Centroids: (699.0, 843.0)
Frame #: 74, Time: 2496.0, Tracker ID: 1, Class: spoon,  Coordinates: (345, 527, 708, 632), Centroids: (699.0, 843.0)
Frame #: 74, Time: 2496.0, Tracker ID: 2, Class: person,  Coordinates: (607, 0, 1283, 720), Centroids: (1248.5, 360.0)
Frame #: 74, Time: 2496.0, Tracker ID: 1, Class: spoon,  Coordinates: (345, 527, 708, 632), Centroids: (699.0, 843.0)
Frame #: 74, Time: 2496.0, Tracker ID: 2, Class: person,  Coordinates: (607, 0, 1283, 720), Centroids: (1248.5, 360.0)
Frame #: 74, Time: 2496.0, Tracker ID: 9, Class: knife,  Coordinates: (96, 520, 373, 591), Centroids: (282.5, 815.5)
Frame #: 74, Time: 2496.0, Tracker ID: 1, Class: spoon,  Coordinates: (345, 527, 708, 632), Centroids: (699.0, 843.0)
Frame #: 74, Time: 2496.0, Tracker ID: 2, Class: person,  Coordinates: (607, 0, 1283, 720), Centroids: (1248.5, 360.0)
Frame #: 74, Time: 2496.0, Tracker ID: 9, Class: knife,  Coordinates: (96, 520, 373, 591), Centroids: (282.5, 815.5)
Frame #: 74, Time: 2496.0, Tracker ID: 13, Class: spoon,  Coordinates: (379, 522, 685, 631), Centroids: (721.5, 837.5)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 1, Class: spoon,  Coordinates: (364, 534, 694, 630), Centroids: (711.0, 849.0)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 1, Class: spoon,  Coordinates: (364, 534, 694, 630), Centroids: (711.0, 849.0)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 2, Class: person,  Coordinates: (610, 1, 1282, 719), Centroids: (1251.0, 360.5)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 1, Class: spoon,  Coordinates: (364, 534, 694, 630), Centroids: (711.0, 849.0)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 2, Class: person,  Coordinates: (610, 1, 1282, 719), Centroids: (1251.0, 360.5)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 9, Class: knife,  Coordinates: (94, 520, 376, 592), Centroids: (282.0, 816.0)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 1, Class: spoon,  Coordinates: (364, 534, 694, 630), Centroids: (711.0, 849.0)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 2, Class: person,  Coordinates: (610, 1, 1282, 719), Centroids: (1251.0, 360.5)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 9, Class: knife,  Coordinates: (94, 520, 376, 592), Centroids: (282.0, 816.0)
Frame #: 75, Time: 2527.9333333333334, Tracker ID: 13, Class: spoon,  Coordinates: (378, 521, 687, 631), Centroids: (721.5, 836.5)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 1, Class: spoon,  Coordinates: (355, 530, 696, 629), Centroids: (703.0, 844.5)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 1, Class: spoon,  Coordinates: (355, 530, 696, 629), Centroids: (703.0, 844.5)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 2, Class: person,  Coordinates: (612, 0, 1284, 719), Centroids: (1254.0, 359.5)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 1, Class: spoon,  Coordinates: (355, 530, 696, 629), Centroids: (703.0, 844.5)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 2, Class: person,  Coordinates: (612, 0, 1284, 719), Centroids: (1254.0, 359.5)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 9, Class: knife,  Coordinates: (93, 520, 376, 592), Centroids: (281.0, 816.0)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 1, Class: spoon,  Coordinates: (355, 530, 696, 629), Centroids: (703.0, 844.5)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 2, Class: person,  Coordinates: (612, 0, 1284, 719), Centroids: (1254.0, 359.5)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 9, Class: knife,  Coordinates: (93, 520, 376, 592), Centroids: (281.0, 816.0)
Frame #: 76, Time: 2560.1000000000004, Tracker ID: 15, Class: knife,  Coordinates: (378, 531, 682, 626), Centroids: (719.0, 844.0)
Frame #: 77, Time: 2592.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 529, 697, 628), Centroids: (704.5, 843.0)
Frame #: 77, Time: 2592.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 529, 697, 628), Centroids: (704.5, 843.0)
Frame #: 77, Time: 2592.0, Tracker ID: 2, Class: person,  Coordinates: (613, 0, 1284, 719), Centroids: (1255.0, 359.5)
Frame #: 77, Time: 2592.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 529, 697, 628), Centroids: (704.5, 843.0)
Frame #: 77, Time: 2592.0, Tracker ID: 2, Class: person,  Coordinates: (613, 0, 1284, 719), Centroids: (1255.0, 359.5)
Frame #: 77, Time: 2592.0, Tracker ID: 9, Class: knife,  Coordinates: (92, 520, 376, 592), Centroids: (280.0, 816.0)
Frame #: 77, Time: 2592.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 529, 697, 628), Centroids: (704.5, 843.0)
Frame #: 77, Time: 2592.0, Tracker ID: 2, Class: person,  Coordinates: (613, 0, 1284, 719), Centroids: (1255.0, 359.5)
Frame #: 77, Time: 2592.0, Tracker ID: 9, Class: knife,  Coordinates: (92, 520, 376, 592), Centroids: (280.0, 816.0)
Frame #: 77, Time: 2592.0, Tracker ID: 14, Class: dining table,  Coordinates: (14, 513, 927, 719), Centroids: (477.5, 872.5)
Frame #: 77, Time: 2592.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 529, 697, 628), Centroids: (704.5, 843.0)
Frame #: 77, Time: 2592.0, Tracker ID: 2, Class: person,  Coordinates: (613, 0, 1284, 719), Centroids: (1255.0, 359.5)
Frame #: 77, Time: 2592.0, Tracker ID: 9, Class: knife,  Coordinates: (92, 520, 376, 592), Centroids: (280.0, 816.0)
Frame #: 77, Time: 2592.0, Tracker ID: 14, Class: dining table,  Coordinates: (14, 513, 927, 719), Centroids: (477.5, 872.5)
Frame #: 77, Time: 2592.0, Tracker ID: 15, Class: knife,  Coordinates: (380, 531, 678, 625), Centroids: (719.0, 843.5)
Frame #: 78, Time: 2624.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 528, 697, 628), Centroids: (704.5, 842.0)
Frame #: 78, Time: 2624.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 528, 697, 628), Centroids: (704.5, 842.0)
Frame #: 78, Time: 2624.0, Tracker ID: 2, Class: person,  Coordinates: (617, 0, 1285, 719), Centroids: (1259.5, 359.5)
Frame #: 78, Time: 2624.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 528, 697, 628), Centroids: (704.5, 842.0)
Frame #: 78, Time: 2624.0, Tracker ID: 2, Class: person,  Coordinates: (617, 0, 1285, 719), Centroids: (1259.5, 359.5)
Frame #: 78, Time: 2624.0, Tracker ID: 9, Class: knife,  Coordinates: (92, 519, 376, 593), Centroids: (280.0, 815.5)
Frame #: 78, Time: 2624.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 528, 697, 628), Centroids: (704.5, 842.0)
Frame #: 78, Time: 2624.0, Tracker ID: 2, Class: person,  Coordinates: (617, 0, 1285, 719), Centroids: (1259.5, 359.5)
Frame #: 78, Time: 2624.0, Tracker ID: 9, Class: knife,  Coordinates: (92, 519, 376, 593), Centroids: (280.0, 815.5)
Frame #: 78, Time: 2624.0, Tracker ID: 14, Class: dining table,  Coordinates: (15, 514, 927, 718), Centroids: (478.5, 873.0)
Frame #: 78, Time: 2624.0, Tracker ID: 1, Class: spoon,  Coordinates: (356, 528, 697, 628), Centroids: (704.5, 842.0)
Frame #: 78, Time: 2624.0, Tracker ID: 2, Class: person,  Coordinates: (617, 0, 1285, 719), Centroids: (1259.5, 359.5)
Frame #: 78, Time: 2624.0, Tracker ID: 9, Class: knife,  Coordinates: (92, 519, 376, 593), Centroids: (280.0, 815.5)
Frame #: 78, Time: 2624.0, Tracker ID: 14, Class: dining table,  Coordinates: (15, 514, 927, 718), Centroids: (478.5, 873.0)
Frame #: 78, Time: 2624.0, Tracker ID: 15, Class: knife,  Coordinates: (379, 531, 675, 624), Centroids: (716.5, 843.0)
Frame #: 79, Time: 2656.0, Tracker ID: 1, Class: spoon,  Coordinates: (349, 526, 699, 629), Centroids: (698.5, 840.5)
Frame #: 79, Time: 2656.0, Tracker ID: 1, Class: spoon,  Coordinates: (349, 526, 699, 629), Centroids: (698.5, 840.5)
Frame #: 79, Time: 2656.0, Tracker ID: 2, Class: person,  Coordinates: (617, 0, 1284, 720), Centroids: (1259.0, 360.0)
Frame #: 79, Time: 2656.0, Tracker ID: 1, Class: spoon,  Coordinates: (349, 526, 699, 629), Centroids: (698.5, 840.5)
Frame #: 79, Time: 2656.0, Tracker ID: 2, Class: person,  Coordinates: (617, 0, 1284, 720), Centroids: (1259.0, 360.0)
Frame #: 79, Time: 2656.0, Tracker ID: 9, Class: knife,  Coordinates: (92, 519, 376, 593), Centroids: (280.0, 815.5)
Frame #: 79, Time: 2656.0, Tracker ID: 1, Class: spoon,  Coordinates: (349, 526, 699, 629), Centroids: (698.5, 840.5)
Frame #: 79, Time: 2656.0, Tracker ID: 2, Class: person,  Coordinates: (617, 0, 1284, 720), Centroids: (1259.0, 360.0)
Frame #: 79, Time: 2656.0, Tracker ID: 9, Class: knife,  Coordinates: (92, 519, 376, 593), Centroids: (280.0, 815.5)
Frame #: 79, Time: 2656.0, Tracker ID: 15, Class: knife,  Coordinates: (378, 531, 673, 624), Centroids: (714.5, 843.0)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (290, 530, 761, 675), Centroids: (670.5, 867.5)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (290, 530, 761, 675), Centroids: (670.5, 867.5)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (620, 0, 1285, 720), Centroids: (1262.5, 360.0)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (290, 530, 761, 675), Centroids: (670.5, 867.5)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (620, 0, 1285, 720), Centroids: (1262.5, 360.0)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 9, Class: knife,  Coordinates: (93, 519, 375, 592), Centroids: (280.5, 815.0)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 1, Class: spoon,  Coordinates: (290, 530, 761, 675), Centroids: (670.5, 867.5)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 2, Class: person,  Coordinates: (620, 0, 1285, 720), Centroids: (1262.5, 360.0)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 9, Class: knife,  Coordinates: (93, 519, 375, 592), Centroids: (280.5, 815.0)
Frame #: 80, Time: 2688.1333333333337, Tracker ID: 15, Class: knife,  Coordinates: (379, 531, 672, 623), Centroids: (715.0, 842.5)
Frame #: 81, Time: 2720.0, Tracker ID: 1, Class: spoon,  Coordinates: (276, 530, 776, 691), Centroids: (664.0, 875.5)
Frame #: 81, Time: 2720.0, Tracker ID: 1, Class: spoon,  Coordinates: (276, 530, 776, 691), Centroids: (664.0, 875.5)
Frame #: 81, Time: 2720.0, Tracker ID: 2, Class: person,  Coordinates: (624, 0, 1287, 720), Centroids: (1267.5, 360.0)
Frame #: 81, Time: 2720.0, Tracker ID: 1, Class: spoon,  Coordinates: (276, 530, 776, 691), Centroids: (664.0, 875.5)
Frame #: 81, Time: 2720.0, Tracker ID: 2, Class: person,  Coordinates: (624, 0, 1287, 720), Centroids: (1267.5, 360.0)
Frame #: 81, Time: 2720.0, Tracker ID: 9, Class: knife,  Coordinates: (93, 519, 376, 592), Centroids: (281.0, 815.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (275, 531, 775, 698), Centroids: (662.5, 880.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (275, 531, 775, 698), Centroids: (662.5, 880.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (627, 0, 1287, 720), Centroids: (1270.5, 360.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (275, 531, 775, 698), Centroids: (662.5, 880.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (627, 0, 1287, 720), Centroids: (1270.5, 360.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 9, Class: knife,  Coordinates: (93, 519, 377, 592), Centroids: (281.5, 815.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 1, Class: spoon,  Coordinates: (275, 531, 775, 698), Centroids: (662.5, 880.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 2, Class: person,  Coordinates: (627, 0, 1287, 720), Centroids: (1270.5, 360.0)
Frame #: 82, Time: 2752.0333333333333, Tracker ID: 9, Class: knife,  Coordinates: (93, 519, 377, 592), Centroids: (281.5, 815.0)
